t_s,nu,eclipsed,p_gen_w,p_house_w,p_surplus_w
10620.0,1.000000,0,548.4446,45.00,503.4446
10630.0,1.000000,0,549.3434,45.00,504.3434
10640.0,1.000000,0,550.2462,45.00,505.2462
10650.0,1.000000,0,551.1524,45.00,506.1524
10660.0,1.000000,0,552.0616,45.00,507.0616
10670.0,1.000000,0,552.9733,45.00,507.9733
10680.0,1.000000,0,553.8871,45.00,508.8871
10690.0,1.000000,0,554.8026,45.00,509.8026
10700.0,1.000000,0,555.7193,45.00,510.7193
10710.0,1.000000,0,556.6367,45.00,511.6367
10720.0,1.000000,0,557.5545,45.00,512.5545
10730.0,1.000000,0,558.4722,45.00,513.4722
10740.0,1.000000,0,559.3893,45.00,514.3893
10750.0,1.000000,0,560.3054,45.00,515.3054
10760.0,1.000000,0,561.2201,45.00,516.2201
10770.0,1.000000,0,562.1329,45.00,517.1329
10780.0,1.000000,0,563.0435,45.00,518.0435
10790.0,1.000000,0,563.9513,45.00,518.9513
10800.0,1.000000,0,564.8560,45.00,519.8560
10810.0,1.000000,0,565.7572,45.00,520.7572
10820.0,1.000000,0,566.6545,45.00,521.6545
10830.0,1.000000,0,567.5474,45.00,522.5474
10840.0,1.000000,0,568.4355,45.00,523.4355
10850.0,1.000000,0,569.3184,45.00,524.3184
10860.0,1.000000,0,570.1958,45.00,525.1958
10870.0,1.000000,0,571.0672,45.00,526.0672
10880.0,1.000000,0,571.9323,45.00,526.9323
10890.0,1.000000,0,572.7907,45.00,527.7907
10900.0,1.000000,0,573.6419,45.00,528.6419
10910.0,1.000000,0,574.4857,45.00,529.4857
10920.0,1.000000,0,575.3216,45.00,530.3216
10930.0,1.000000,0,576.1493,45.00,531.1493
10940.0,1.000000,0,576.9684,45.00,531.9684
10950.0,1.000000,0,577.7785,45.00,532.7785
10960.0,1.000000,0,578.5794,45.00,533.5794
10970.0,1.000000,0,579.3707,45.00,534.3707
10980.0,1.000000,0,580.1520,45.00,535.1520
10990.0,1.000000,0,580.9230,45.00,535.9230
11000.0,1.000000,0,581.6834,45.00,536.6834
11010.0,1.000000,0,582.4328,45.00,537.4328
11020.0,1.000000,0,583.1710,45.00,538.1710
11030.0,1.000000,0,583.8976,45.00,538.8976
11040.0,1.000000,0,584.6123,45.00,539.6123
11050.0,1.000000,0,585.3149,45.00,540.3149
11060.0,1.000000,0,586.0050,45.00,541.0050
11070.0,1.000000,0,586.6823,45.00,541.6823
11080.0,1.000000,0,587.3467,45.00,542.3467
11090.0,1.000000,0,587.9977,45.00,542.9977
11100.0,1.000000,0,588.6351,45.00,543.6351
11110.0,1.000000,0,589.2588,45.00,544.2588
11120.0,1.000000,0,589.8683,45.00,544.8683
11130.0,1.000000,0,590.4635,45.00,545.4635
11140.0,1.000000,0,591.0442,45.00,546.0442
11150.0,1.000000,0,591.6100,45.00,546.6100
11160.0,1.000000,0,592.1608,45.00,547.1608
11170.0,1.000000,0,592.6964,45.00,547.6964
11180.0,1.000000,0,593.2165,45.00,548.2165
11190.0,1.000000,0,593.7209,45.00,548.7209
11200.0,1.000000,0,594.2094,45.00,549.2094
11210.0,1.000000,0,594.6819,45.00,549.6819
11220.0,1.000000,0,595.1381,45.00,550.1381
11230.0,1.000000,0,595.5779,45.00,550.5779
11240.0,1.000000,0,596.0010,45.00,551.0010
11250.0,1.000000,0,596.4074,45.00,551.4074
11260.0,1.000000,0,596.7968,45.00,551.7968
11270.0,1.000000,0,597.1692,45.00,552.1692
11280.0,1.000000,0,597.5243,45.00,552.5243
11290.0,1.000000,0,597.8620,45.00,552.8620
11300.0,1.000000,0,598.1822,45.00,553.1822
11310.0,1.000000,0,598.4848,45.00,553.4848
11320.0,1.000000,0,598.7697,45.00,553.7697
11330.0,1.000000,0,599.0366,45.00,554.0366
11340.0,1.000000,0,599.2857,45.00,554.2857
11350.0,1.000000,0,599.5166,45.00,554.5166
11360.0,1.000000,0,599.7294,45.00,554.7294
11370.0,1.000000,0,599.9240,45.00,554.9240
11380.0,1.000000,0,600.1002,45.00,555.1002
11390.0,1.000000,0,600.2581,45.00,555.2581
11400.0,1.000000,0,600.3975,45.00,555.3975
11410.0,1.000000,0,600.5185,45.00,555.5185
11420.0,1.000000,0,600.6209,45.00,555.6209
11430.0,1.000000,0,600.7047,45.00,555.7047
11440.0,1.000000,0,600.7699,45.00,555.7699
11450.0,1.000000,0,600.8165,45.00,555.8165
11460.0,1.000000,0,600.8444,45.00,555.8444
11470.0,1.000000,0,600.8537,45.00,555.8537
11480.0,1.000000,0,600.8443,45.00,555.8443
11490.0,1.000000,0,600.8162,45.00,555.8162
11500.0,1.000000,0,600.7695,45.00,555.7695
11510.0,1.000000,0,600.7041,45.00,555.7041
11520.0,1.000000,0,600.6202,45.00,555.6202
11530.0,1.000000,0,600.5176,45.00,555.5176
11540.0,1.000000,0,600.3965,45.00,555.3965
11550.0,1.000000,0,600.2570,45.00,555.2570
11560.0,1.000000,0,600.0990,45.00,555.0990
11570.0,1.000000,0,599.9226,45.00,554.9226
11580.0,1.000000,0,599.7279,45.00,554.7279
11590.0,1.000000,0,599.5149,45.00,554.5149
11600.0,1.000000,0,599.2838,45.00,554.2838
11610.0,1.000000,0,599.0347,45.00,554.0347
11620.0,1.000000,0,598.7676,45.00,553.7676
11630.0,1.000000,0,598.4826,45.00,553.4826
11640.0,1.000000,0,598.1799,45.00,553.1799
11650.0,1.000000,0,597.8596,45.00,552.8596
11660.0,1.000000,0,597.5217,45.00,552.5217
11670.0,1.000000,0,597.1665,45.00,552.1665
11680.0,1.000000,0,596.7940,45.00,551.7940
11690.0,1.000000,0,596.4044,45.00,551.4044
11700.0,1.000000,0,595.9980,45.00,550.9980
11710.0,1.000000,0,595.5747,45.00,550.5747
11720.0,1.000000,0,595.1348,45.00,550.1348
11730.0,1.000000,0,594.6785,45.00,549.6785
11740.0,1.000000,0,594.2059,45.00,549.2059
11750.0,1.000000,0,593.7173,45.00,548.7173
11760.0,1.000000,0,593.2128,45.00,548.2128
11770.0,1.000000,0,592.6926,45.00,547.6926
11780.0,1.000000,0,592.1570,45.00,547.1570
11790.0,1.000000,0,591.6061,45.00,546.6061
11800.0,1.000000,0,591.0401,45.00,546.0401
11810.0,1.000000,0,590.4594,45.00,545.4594
11820.0,1.000000,0,589.8641,45.00,544.8641
11830.0,1.000000,0,589.2545,45.00,544.2545
11840.0,1.000000,0,588.6308,45.00,543.6308
11850.0,1.000000,0,587.9933,45.00,542.9933
11860.0,1.000000,0,587.3422,45.00,542.3422
11870.0,1.000000,0,586.6778,45.00,541.6778
11880.0,1.000000,0,586.0004,45.00,541.0004
11890.0,1.000000,0,585.3103,45.00,540.3103
11900.0,1.000000,0,584.6077,45.00,539.6077
11910.0,1.000000,0,583.8929,45.00,538.8929
11920.0,1.000000,0,583.1662,45.00,538.1662
11930.0,1.000000,0,582.4280,45.00,537.4280
11940.0,1.000000,0,581.6786,45.00,536.6786
11950.0,1.000000,0,580.9182,45.00,535.9182
11960.0,1.000000,0,580.1471,45.00,535.1471
11970.0,1.000000,0,579.3658,45.00,534.3658
11980.0,1.000000,0,578.5746,45.00,533.5746
11990.0,1.000000,0,577.7737,45.00,532.7737
12000.0,1.000000,0,576.9635,45.00,531.9635
12010.0,1.000000,0,576.1444,45.00,531.1444
12020.0,1.000000,0,575.3167,45.00,530.3167
12030.0,1.000000,0,574.4808,45.00,529.4808
12040.0,1.000000,0,573.6371,45.00,528.6371
12050.0,1.000000,0,572.7859,45.00,527.7859
12060.0,1.000000,0,571.9276,45.00,526.9276
12070.0,1.000000,0,571.0625,45.00,526.0625
12080.0,1.000000,0,570.1912,45.00,525.1912
12090.0,1.000000,0,569.3138,45.00,524.3138
12100.0,1.000000,0,568.4309,45.00,523.4309
12110.0,1.000000,0,567.5429,45.00,522.5429
12120.0,1.000000,0,566.6500,45.00,521.6500
12130.0,1.000000,0,565.7529,45.00,520.7529
12140.0,1.000000,0,564.8518,45.00,519.8518
12150.0,1.000000,0,563.9471,45.00,518.9471
12160.0,1.000000,0,563.0393,45.00,518.0393
12170.0,1.000000,0,562.1289,45.00,517.1289
12180.0,0.653566,1,366.7920,45.00,321.7920
12190.0,0.116248,1,65.1340,45.00,20.1340
12200.0,0.000000,1,0.0000,45.00,-45.0000
12210.0,0.000000,1,0.0000,45.00,-45.0000
12220.0,0.000000,1,0.0000,45.00,-45.0000
12230.0,0.000000,1,0.0000,45.00,-45.0000
12240.0,0.000000,1,0.0000,45.00,-45.0000
12250.0,0.000000,1,0.0000,45.00,-45.0000
12260.0,0.000000,1,0.0000,45.00,-45.0000
12270.0,0.000000,1,0.0000,45.00,-45.0000
12280.0,0.000000,1,0.0000,45.00,-45.0000
12290.0,0.000000,1,0.0000,45.00,-45.0000
12300.0,0.000000,1,0.0000,45.00,-45.0000
12310.0,0.000000,1,0.0000,45.00,-45.0000
12320.0,0.000000,1,0.0000,45.00,-45.0000
12330.0,0.000000,1,0.0000,45.00,-45.0000
12340.0,0.000000,1,0.0000,45.00,-45.0000
12350.0,0.000000,1,0.0000,45.00,-45.0000
12360.0,0.000000,1,0.0000,45.00,-45.0000
12370.0,0.000000,1,0.0000,45.00,-45.0000
12380.0,0.000000,1,0.0000,45.00,-45.0000
12390.0,0.000000,1,0.0000,45.00,-45.0000
12400.0,0.000000,1,0.0000,45.00,-45.0000
12410.0,0.000000,1,0.0000,45.00,-45.0000
12420.0,0.000000,1,0.0000,45.00,-45.0000
12430.0,0.000000,1,0.0000,45.00,-45.0000
12440.0,0.000000,1,0.0000,45.00,-45.0000
12450.0,0.000000,1,0.0000,45.00,-45.0000
12460.0,0.000000,1,0.0000,45.00,-45.0000
12470.0,0.000000,1,0.0000,45.00,-45.0000
12480.0,0.000000,1,0.0000,45.00,-45.0000
12490.0,0.000000,1,0.0000,45.00,-45.0000
12500.0,0.000000,1,0.0000,45.00,-45.0000
12510.0,0.000000,1,0.0000,45.00,-45.0000
12520.0,0.000000,1,0.0000,45.00,-45.0000
12530.0,0.000000,1,0.0000,45.00,-45.0000
12540.0,0.000000,1,0.0000,45.00,-45.0000
12550.0,0.000000,1,0.0000,45.00,-45.0000
12560.0,0.000000,1,0.0000,45.00,-45.0000
12570.0,0.000000,1,0.0000,45.00,-45.0000
12580.0,0.000000,1,0.0000,45.00,-45.0000
12590.0,0.000000,1,0.0000,45.00,-45.0000
12600.0,0.000000,1,0.0000,45.00,-45.0000
12610.0,0.000000,1,0.0000,45.00,-45.0000
12620.0,0.000000,1,0.0000,45.00,-45.0000
12630.0,0.000000,1,0.0000,45.00,-45.0000
12640.0,0.000000,1,0.0000,45.00,-45.0000
12650.0,0.000000,1,0.0000,45.00,-45.0000
12660.0,0.000000,1,0.0000,45.00,-45.0000
12670.0,0.000000,1,0.0000,45.00,-45.0000
12680.0,0.000000,1,0.0000,45.00,-45.0000
12690.0,0.000000,1,0.0000,45.00,-45.0000
12700.0,0.000000,1,0.0000,45.00,-45.0000
12710.0,0.000000,1,0.0000,45.00,-45.0000
12720.0,0.000000,1,0.0000,45.00,-45.0000
12730.0,0.000000,1,0.0000,45.00,-45.0000
12740.0,0.000000,1,0.0000,45.00,-45.0000
12750.0,0.000000,1,0.0000,45.00,-45.0000
12760.0,0.000000,1,0.0000,45.00,-45.0000
12770.0,0.000000,1,0.0000,45.00,-45.0000
12780.0,0.000000,1,0.0000,45.00,-45.0000
12790.0,0.000000,1,0.0000,45.00,-45.0000
12800.0,0.000000,1,0.0000,45.00,-45.0000
12810.0,0.000000,1,0.0000,45.00,-45.0000
12820.0,0.000000,1,0.0000,45.00,-45.0000
12830.0,0.000000,1,0.0000,45.00,-45.0000
12840.0,0.000000,1,0.0000,45.00,-45.0000
12850.0,0.000000,1,0.0000,45.00,-45.0000
12860.0,0.000000,1,0.0000,45.00,-45.0000
12870.0,0.000000,1,0.0000,45.00,-45.0000
12880.0,0.000000,1,0.0000,45.00,-45.0000
12890.0,0.000000,1,0.0000,45.00,-45.0000
12900.0,0.000000,1,0.0000,45.00,-45.0000
12910.0,0.000000,1,0.0000,45.00,-45.0000
12920.0,0.000000,1,0.0000,45.00,-45.0000
12930.0,0.000000,1,0.0000,45.00,-45.0000
12940.0,0.000000,1,0.0000,45.00,-45.0000
12950.0,0.000000,1,0.0000,45.00,-45.0000
12960.0,0.000000,1,0.0000,45.00,-45.0000
12970.0,0.000000,1,0.0000,45.00,-45.0000
12980.0,0.000000,1,0.0000,45.00,-45.0000
12990.0,0.000000,1,0.0000,45.00,-45.0000
13000.0,0.000000,1,0.0000,45.00,-45.0000
13010.0,0.000000,1,0.0000,45.00,-45.0000
13020.0,0.000000,1,0.0000,45.00,-45.0000
13030.0,0.000000,1,0.0000,45.00,-45.0000
13040.0,0.000000,1,0.0000,45.00,-45.0000
13050.0,0.000000,1,0.0000,45.00,-45.0000
13060.0,0.000000,1,0.0000,45.00,-45.0000
13070.0,0.000000,1,0.0000,45.00,-45.0000
13080.0,0.000000,1,0.0000,45.00,-45.0000
13090.0,0.000000,1,0.0000,45.00,-45.0000
13100.0,0.000000,1,0.0000,45.00,-45.0000
13110.0,0.000000,1,0.0000,45.00,-45.0000
13120.0,0.000000,1,0.0000,45.00,-45.0000
13130.0,0.000000,1,0.0000,45.00,-45.0000
13140.0,0.000000,1,0.0000,45.00,-45.0000
13150.0,0.000000,1,0.0000,45.00,-45.0000
13160.0,0.000000,1,0.0000,45.00,-45.0000
13170.0,0.000000,1,0.0000,45.00,-45.0000
13180.0,0.000000,1,0.0000,45.00,-45.0000
13190.0,0.000000,1,0.0000,45.00,-45.0000
13200.0,0.000000,1,0.0000,45.00,-45.0000
13210.0,0.000000,1,0.0000,45.00,-45.0000
13220.0,0.000000,1,0.0000,45.00,-45.0000
13230.0,0.000000,1,0.0000,45.00,-45.0000
13240.0,0.000000,1,0.0000,45.00,-45.0000
13250.0,0.000000,1,0.0000,45.00,-45.0000
13260.0,0.000000,1,0.0000,45.00,-45.0000
13270.0,0.000000,1,0.0000,45.00,-45.0000
13280.0,0.000000,1,0.0000,45.00,-45.0000
13290.0,0.000000,1,0.0000,45.00,-45.0000
13300.0,0.000000,1,0.0000,45.00,-45.0000
13310.0,0.000000,1,0.0000,45.00,-45.0000
13320.0,0.000000,1,0.0000,45.00,-45.0000
13330.0,0.000000,1,0.0000,45.00,-45.0000
13340.0,0.000000,1,0.0000,45.00,-45.0000
13350.0,0.000000,1,0.0000,45.00,-45.0000
13360.0,0.000000,1,0.0000,45.00,-45.0000
13370.0,0.000000,1,0.0000,45.00,-45.0000
13380.0,0.000000,1,0.0000,45.00,-45.0000
13390.0,0.000000,1,0.0000,45.00,-45.0000
13400.0,0.000000,1,0.0000,45.00,-45.0000
13410.0,0.000000,1,0.0000,45.00,-45.0000
13420.0,0.000000,1,0.0000,45.00,-45.0000
13430.0,0.000000,1,0.0000,45.00,-45.0000
13440.0,0.000000,1,0.0000,45.00,-45.0000
13450.0,0.000000,1,0.0000,45.00,-45.0000
13460.0,0.000000,1,0.0000,45.00,-45.0000
13470.0,0.000000,1,0.0000,45.00,-45.0000
13480.0,0.000000,1,0.0000,45.00,-45.0000
13490.0,0.000000,1,0.0000,45.00,-45.0000
13500.0,0.000000,1,0.0000,45.00,-45.0000
13510.0,0.000000,1,0.0000,45.00,-45.0000
13520.0,0.000000,1,0.0000,45.00,-45.0000
13530.0,0.000000,1,0.0000,45.00,-45.0000
13540.0,0.000000,1,0.0000,45.00,-45.0000
13550.0,0.000000,1,0.0000,45.00,-45.0000
13560.0,0.000000,1,0.0000,45.00,-45.0000
13570.0,0.000000,1,0.0000,45.00,-45.0000
13580.0,0.000000,1,0.0000,45.00,-45.0000
13590.0,0.000000,1,0.0000,45.00,-45.0000
13600.0,0.000000,1,0.0000,45.00,-45.0000
13610.0,0.000000,1,0.0000,45.00,-45.0000
13620.0,0.014599,1,8.1761,45.00,-36.8239
13630.0,0.486530,1,272.9177,45.00,227.9177
13640.0,0.975562,1,548.1296,45.00,503.1296
13650.0,1.000000,0,562.7716,45.00,517.7716
13660.0,1.000000,0,563.6802,45.00,518.6802
13670.0,1.000000,0,564.5858,45.00,519.5858
13680.0,1.000000,0,565.4880,45.00,520.4880
13690.0,1.000000,0,566.3863,45.00,521.3863
13700.0,1.000000,0,567.2805,45.00,522.2805
13710.0,1.000000,0,568.1699,45.00,523.1699
13720.0,1.000000,0,569.0544,45.00,524.0544
13730.0,1.000000,0,569.9334,45.00,524.9334
13740.0,1.000000,0,570.8065,45.00,525.8065
13750.0,1.000000,0,571.6735,45.00,526.6735
13760.0,1.000000,0,572.5338,45.00,527.5338
13770.0,1.000000,0,573.3871,45.00,528.3871
13780.0,1.000000,0,574.2331,45.00,529.2331
13790.0,1.000000,0,575.0713,45.00,530.0713
13800.0,1.000000,0,575.9014,45.00,530.9014
13810.0,1.000000,0,576.7230,45.00,531.7230
13820.0,1.000000,0,577.5358,45.00,532.5358
13830.0,1.000000,0,578.3395,45.00,533.3395
13840.0,1.000000,0,579.1336,45.00,534.1336
13850.0,1.000000,0,579.9179,45.00,534.9179
13860.0,1.000000,0,580.6919,45.00,535.6919
13870.0,1.000000,0,581.4555,45.00,536.4555
13880.0,1.000000,0,582.2082,45.00,537.2082
13890.0,1.000000,0,582.9497,45.00,537.9497
13900.0,1.000000,0,583.6798,45.00,538.6798
13910.0,1.000000,0,584.3981,45.00,539.3981
13920.0,1.000000,0,585.1043,45.00,540.1043
13930.0,1.000000,0,585.7981,45.00,540.7981
13940.0,1.000000,0,586.4793,45.00,541.4793
13950.0,1.000000,0,587.1476,45.00,542.1476
13960.0,1.000000,0,587.8026,45.00,542.8026
13970.0,1.000000,0,588.4441,45.00,543.4441
13980.0,1.000000,0,589.0719,45.00,544.0719
13990.0,1.000000,0,589.6857,45.00,544.6857
14000.0,1.000000,0,590.2852,45.00,545.2852
14010.0,1.000000,0,590.8703,45.00,545.8703
14020.0,1.000000,0,591.4406,45.00,546.4406
14030.0,1.000000,0,591.9959,45.00,546.9959
14040.0,1.000000,0,592.5361,45.00,547.5361
14050.0,1.000000,0,593.0608,45.00,548.0608
14060.0,1.000000,0,593.5700,45.00,548.5700
14070.0,1.000000,0,594.0633,45.00,549.0633
14080.0,1.000000,0,594.5407,45.00,549.5407
14090.0,1.000000,0,595.0018,45.00,550.0018
14100.0,1.000000,0,595.4465,45.00,550.4465
14110.0,1.000000,0,595.8747,45.00,550.8747
14120.0,1.000000,0,596.2862,45.00,551.2862
14130.0,1.000000,0,596.6808,45.00,551.6808
14140.0,1.000000,0,597.0583,45.00,552.0583
14150.0,1.000000,0,597.4187,45.00,552.4187
14160.0,1.000000,0,597.7617,45.00,552.7617
14170.0,1.000000,0,598.0872,45.00,553.0872
14180.0,1.000000,0,598.3952,45.00,553.3952
14190.0,1.000000,0,598.6854,45.00,553.6854
14200.0,1.000000,0,598.9578,45.00,553.9578
14210.0,1.000000,0,599.2123,45.00,554.2123
14220.0,1.000000,0,599.4487,45.00,554.4487
14230.0,1.000000,0,599.6671,45.00,554.6671
14240.0,1.000000,0,599.8672,45.00,554.8672
14250.0,1.000000,0,600.0490,45.00,555.0490
14260.0,1.000000,0,600.2125,45.00,555.2125
14270.0,1.000000,0,600.3576,45.00,555.3576
14280.0,1.000000,0,600.4842,45.00,555.4842
14290.0,1.000000,0,600.5922,45.00,555.5922
14300.0,1.000000,0,600.6817,45.00,555.6817
14310.0,1.000000,0,600.7526,45.00,555.7526
14320.0,1.000000,0,600.8049,45.00,555.8049
14330.0,1.000000,0,600.8385,45.00,555.8385
14340.0,1.000000,0,600.8535,45.00,555.8535
14350.0,1.000000,0,600.8498,45.00,555.8498
14360.0,1.000000,0,600.8274,45.00,555.8274
14370.0,1.000000,0,600.7864,45.00,555.7864
14380.0,1.000000,0,600.7268,45.00,555.7268
14390.0,1.000000,0,600.6485,45.00,555.6485
14400.0,1.000000,0,600.5516,45.00,555.5516
14410.0,1.000000,0,600.4362,45.00,555.4362
14420.0,1.000000,0,600.3023,45.00,555.3023
14430.0,1.000000,0,600.1500,45.00,555.1500
14440.0,1.000000,0,599.9792,45.00,554.9792
14450.0,1.000000,0,599.7901,45.00,554.7901
14460.0,1.000000,0,599.5828,45.00,554.5828
14470.0,1.000000,0,599.3573,45.00,554.3573
14480.0,1.000000,0,599.1137,45.00,554.1137
14490.0,1.000000,0,598.8521,45.00,553.8521
14500.0,1.000000,0,598.5726,45.00,553.5726
14510.0,1.000000,0,598.2754,45.00,553.2754
14520.0,1.000000,0,597.9605,45.00,552.9605
14530.0,1.000000,0,597.6280,45.00,552.6280
14540.0,1.000000,0,597.2781,45.00,552.2781
14550.0,1.000000,0,596.9110,45.00,551.9110
14560.0,1.000000,0,596.5267,45.00,551.5267
14570.0,1.000000,0,596.1254,45.00,551.1254
14580.0,1.000000,0,595.7073,45.00,550.7073
14590.0,1.000000,0,595.2726,45.00,550.2726
14600.0,1.000000,0,594.8213,45.00,549.8213
14610.0,1.000000,0,594.3538,45.00,549.3538
14620.0,1.000000,0,593.8701,45.00,548.8701
14630.0,1.000000,0,593.3705,45.00,548.3705
14640.0,1.000000,0,592.8552,45.00,547.8552
14650.0,1.000000,0,592.3243,45.00,547.3243
14660.0,1.000000,0,591.7781,45.00,546.7781
14670.0,1.000000,0,591.2169,45.00,546.2169
14680.0,1.000000,0,590.6407,45.00,545.6407
14690.0,1.000000,0,590.0499,45.00,545.0499
14700.0,1.000000,0,589.4448,45.00,544.4448
14710.0,1.000000,0,588.8254,45.00,543.8254
14720.0,1.000000,0,588.1922,45.00,543.1922
14730.0,1.000000,0,587.5454,45.00,542.5454
14740.0,1.000000,0,586.8851,45.00,541.8851
14750.0,1.000000,0,586.2118,45.00,541.2118
14760.0,1.000000,0,585.5256,45.00,540.5256
14770.0,1.000000,0,584.8269,45.00,539.8269
14780.0,1.000000,0,584.1159,45.00,539.1159
14790.0,1.000000,0,583.3929,45.00,538.3929
14800.0,1.000000,0,582.6584,45.00,537.6584
14810.0,1.000000,0,581.9124,45.00,536.9124
14820.0,1.000000,0,581.1554,45.00,536.1554
14830.0,1.000000,0,580.3877,45.00,535.3877
14840.0,1.000000,0,579.6097,45.00,534.6097
14850.0,1.000000,0,578.8215,45.00,533.8215
14860.0,1.000000,0,578.0236,45.00,533.0236
14870.0,1.000000,0,577.2164,45.00,532.2164
14880.0,1.000000,0,576.4001,45.00,531.4001
14890.0,1.000000,0,575.5752,45.00,530.5752
14900.0,1.000000,0,574.7419,45.00,529.7419
14910.0,1.000000,0,573.9006,45.00,528.9006
14920.0,1.000000,0,573.0518,45.00,528.0518
14930.0,1.000000,0,572.1957,45.00,527.1957
14940.0,1.000000,0,571.3328,45.00,526.3328
14950.0,1.000000,0,570.4635,45.00,525.4635
14960.0,1.000000,0,569.5881,45.00,524.5881
14970.0,1.000000,0,568.7070,45.00,523.7070
14980.0,1.000000,0,567.8206,45.00,522.8206
14990.0,1.000000,0,566.9293,45.00,521.9293
15000.0,1.000000,0,566.0336,45.00,521.0336
15010.0,1.000000,0,565.1338,45.00,520.1338
15020.0,1.000000,0,564.2303,45.00,519.2303
15030.0,1.000000,0,563.3236,45.00,518.3236
15040.0,1.000000,0,562.4140,45.00,517.4140
15050.0,1.000000,0,561.5021,45.00,516.5021
15060.0,1.000000,0,560.5882,45.00,515.5882
15070.0,1.000000,0,559.6727,45.00,514.6727
15080.0,1.000000,0,558.7561,45.00,513.7561
15090.0,1.000000,0,557.8389,45.00,512.8389
15100.0,1.000000,0,556.9213,45.00,511.9213
15110.0,1.000000,0,556.0040,45.00,511.0040
15120.0,1.000000,0,555.0873,45.00,510.0873
15130.0,1.000000,0,554.1717,45.00,509.1717
15140.0,1.000000,0,553.2576,45.00,508.2576
15150.0,1.000000,0,552.3455,45.00,507.3455
15160.0,1.000000,0,551.4358,45.00,506.4358
15170.0,1.000000,0,550.5290,45.00,505.5290
15180.0,1.000000,0,549.6254,45.00,504.6254
15190.0,1.000000,0,548.7256,45.00,503.7256
15200.0,1.000000,0,547.8301,45.00,502.8301
15210.0,1.000000,0,546.9392,45.00,501.9392
15220.0,1.000000,0,546.0534,45.00,501.0534
15230.0,1.000000,0,545.1731,45.00,500.1731
15240.0,1.000000,0,544.2989,45.00,499.2989
15250.0,1.000000,0,543.4311,45.00,498.4311
15260.0,1.000000,0,542.5702,45.00,497.5702
15270.0,1.000000,0,541.7167,45.00,496.7167
15280.0,1.000000,0,540.8710,45.00,495.8710
15290.0,1.000000,0,540.0335,45.00,495.0335
15300.0,1.000000,0,539.2047,45.00,494.2047
15310.0,1.000000,0,538.3850,45.00,493.3850
15320.0,1.000000,0,537.5748,45.00,492.5748
15330.0,1.000000,0,536.7746,45.00,491.7746
15340.0,1.000000,0,535.9848,45.00,490.9848
15350.0,1.000000,0,535.2059,45.00,490.2059
15360.0,1.000000,0,534.4382,45.00,489.4382
15370.0,1.000000,0,533.6822,45.00,488.6822
15380.0,1.000000,0,532.9382,45.00,487.9382
15390.0,1.000000,0,532.2068,45.00,487.2068
15400.0,1.000000,0,531.4882,45.00,486.4882
15410.0,1.000000,0,530.7829,45.00,485.7829
15420.0,1.000000,0,530.0913,45.00,485.0913
15430.0,1.000000,0,529.4138,45.00,484.4138
15440.0,1.000000,0,528.7507,45.00,483.7507
15450.0,1.000000,0,528.1024,45.00,483.1024
15460.0,1.000000,0,527.4693,45.00,482.4693
15470.0,1.000000,0,526.8517,45.00,481.8517
15480.0,1.000000,0,526.2500,45.00,481.2500
15490.0,1.000000,0,525.6645,45.00,480.6645
15500.0,1.000000,0,525.0957,45.00,480.0957
15510.0,1.000000,0,524.5436,45.00,479.5436
15520.0,1.000000,0,524.0089,45.00,479.0089
15530.0,1.000000,0,523.4916,45.00,478.4916
15540.0,1.000000,0,522.9921,45.00,477.9921
15550.0,1.000000,0,522.5108,45.00,477.5108
15560.0,1.000000,0,522.0478,45.00,477.0478
15570.0,1.000000,0,521.6035,45.00,476.6035
15580.0,1.000000,0,521.1781,45.00,476.1781
15590.0,1.000000,0,520.7719,45.00,475.7719
15600.0,1.000000,0,520.3851,45.00,475.3851
15610.0,1.000000,0,520.0179,45.00,475.0179
15620.0,1.000000,0,519.6706,45.00,474.6706
15630.0,1.000000,0,519.3433,45.00,474.3433
15640.0,1.000000,0,519.0363,45.00,474.0363
15650.0,1.000000,0,518.7498,45.00,473.7498
15660.0,1.000000,0,518.4838,45.00,473.4838
15670.0,1.000000,0,518.2386,45.00,473.2386
15680.0,1.000000,0,518.0143,45.00,473.0143
15690.0,1.000000,0,517.8111,45.00,472.8111
15700.0,1.000000,0,517.6291,45.00,472.6291
15710.0,1.000000,0,517.4683,45.00,472.4683
15720.0,1.000000,0,517.3289,45.00,472.3289
15730.0,1.000000,0,517.2110,45.00,472.2110
15740.0,1.000000,0,517.1146,45.00,472.1146
15750.0,1.000000,0,517.0398,45.00,472.0398
15760.0,1.000000,0,516.9866,45.00,471.9866
15770.0,1.000000,0,516.9551,45.00,471.9551
15780.0,1.000000,0,516.9453,45.00,471.9453
15790.0,1.000000,0,516.9571,45.00,471.9571
15800.0,1.000000,0,516.9907,45.00,471.9907
15810.0,1.000000,0,517.0459,45.00,472.0459
15820.0,1.000000,0,517.1228,45.00,472.1228
15830.0,1.000000,0,517.2212,45.00,472.2212
15840.0,1.000000,0,517.3412,45.00,472.3412
15850.0,1.000000,0,517.4826,45.00,472.4826
15860.0,1.000000,0,517.6454,45.00,472.6454
15870.0,1.000000,0,517.8295,45.00,472.8295
15880.0,1.000000,0,518.0347,45.00,473.0347
15890.0,1.000000,0,518.2610,45.00,473.2610
15900.0,1.000000,0,518.5081,45.00,473.5081
15910.0,1.000000,0,518.7760,45.00,473.7760
15920.0,1.000000,0,519.0646,45.00,474.0646
