t_s,nu,eclipsed,p_gen_w,p_house_w,p_surplus_w
15820.0,1.000000,0,571.4483,45.00,526.4483
15830.0,1.000000,0,571.4483,45.00,526.4483
15840.0,1.000000,0,571.4482,45.00,526.4482
15850.0,1.000000,0,571.4482,45.00,526.4482
15860.0,1.000000,0,571.4482,45.00,526.4482
15870.0,1.000000,0,571.4481,45.00,526.4481
15880.0,1.000000,0,571.4481,45.00,526.4481
15890.0,1.000000,0,571.4480,45.00,526.4480
15900.0,1.000000,0,571.4480,45.00,526.4480
15910.0,1.000000,0,571.4479,45.00,526.4479
15920.0,1.000000,0,571.4479,45.00,526.4479
15930.0,1.000000,0,571.4478,45.00,526.4478
15940.0,1.000000,0,571.4478,45.00,526.4478
15950.0,1.000000,0,571.4477,45.00,526.4477
15960.0,1.000000,0,571.4477,45.00,526.4477
15970.0,1.000000,0,571.4477,45.00,526.4477
15980.0,1.000000,0,571.4476,45.00,526.4476
15990.0,1.000000,0,571.4476,45.00,526.4476
16000.0,1.000000,0,571.4475,45.00,526.4475
16010.0,1.000000,0,571.4475,45.00,526.4475
16020.0,1.000000,0,571.4474,45.00,526.4474
16030.0,1.000000,0,571.4474,45.00,526.4474
16040.0,1.000000,0,571.4473,45.00,526.4473
16050.0,1.000000,0,571.4473,45.00,526.4473
16060.0,1.000000,0,571.4472,45.00,526.4472
16070.0,1.000000,0,571.4472,45.00,526.4472
16080.0,1.000000,0,571.4471,45.00,526.4471
16090.0,1.000000,0,571.4471,45.00,526.4471
16100.0,1.000000,0,571.4471,45.00,526.4471
16110.0,1.000000,0,571.4470,45.00,526.4470
16120.0,1.000000,0,571.4470,45.00,526.4470
16130.0,1.000000,0,571.4469,45.00,526.4469
16140.0,1.000000,0,571.4469,45.00,526.4469
16150.0,1.000000,0,571.4468,45.00,526.4468
16160.0,1.000000,0,571.4468,45.00,526.4468
16170.0,1.000000,0,571.4467,45.00,526.4467
16180.0,1.000000,0,571.4467,45.00,526.4467
16190.0,1.000000,0,571.4466,45.00,526.4466
16200.0,1.000000,0,571.4466,45.00,526.4466
16210.0,1.000000,0,571.4466,45.00,526.4466
16220.0,1.000000,0,571.4465,45.00,526.4465
16230.0,1.000000,0,571.4465,45.00,526.4465
16240.0,1.000000,0,571.4464,45.00,526.4464
16250.0,1.000000,0,571.4464,45.00,526.4464
16260.0,1.000000,0,571.4463,45.00,526.4463
16270.0,1.000000,0,571.4463,45.00,526.4463
16280.0,1.000000,0,571.4462,45.00,526.4462
16290.0,1.000000,0,571.4462,45.00,526.4462
16300.0,1.000000,0,571.4461,45.00,526.4461
16310.0,1.000000,0,571.4461,45.00,526.4461
16320.0,1.000000,0,571.4461,45.00,526.4461
16330.0,1.000000,0,571.4460,45.00,526.4460
16340.0,1.000000,0,571.4460,45.00,526.4460
16350.0,1.000000,0,571.4459,45.00,526.4459
16360.0,1.000000,0,571.4459,45.00,526.4459
16370.0,1.000000,0,571.4458,45.00,526.4458
16380.0,1.000000,0,571.4458,45.00,526.4458
16390.0,1.000000,0,571.4457,45.00,526.4457
16400.0,1.000000,0,571.4457,45.00,526.4457
16410.0,1.000000,0,571.4456,45.00,526.4456
16420.0,1.000000,0,571.4456,45.00,526.4456
16430.0,1.000000,0,571.4456,45.00,526.4456
16440.0,1.000000,0,571.4455,45.00,526.4455
16450.0,1.000000,0,571.4455,45.00,526.4455
16460.0,1.000000,0,571.4454,45.00,526.4454
16470.0,1.000000,0,571.4454,45.00,526.4454
16480.0,1.000000,0,571.4453,45.00,526.4453
16490.0,1.000000,0,571.4453,45.00,526.4453
16500.0,1.000000,0,571.4452,45.00,526.4452
16510.0,1.000000,0,571.4452,45.00,526.4452
16520.0,1.000000,0,571.4451,45.00,526.4451
16530.0,1.000000,0,571.4451,45.00,526.4451
16540.0,1.000000,0,571.4451,45.00,526.4451
16550.0,1.000000,0,571.4450,45.00,526.4450
16560.0,1.000000,0,571.4450,45.00,526.4450
16570.0,1.000000,0,571.4449,45.00,526.4449
16580.0,1.000000,0,571.4449,45.00,526.4449
16590.0,1.000000,0,571.4448,45.00,526.4448
16600.0,1.000000,0,571.4448,45.00,526.4448
16610.0,1.000000,0,571.4447,45.00,526.4447
16620.0,1.000000,0,571.4447,45.00,526.4447
16630.0,1.000000,0,571.4446,45.00,526.4446
16640.0,1.000000,0,571.4446,45.00,526.4446
16650.0,1.000000,0,571.4445,45.00,526.4445
16660.0,1.000000,0,571.4445,45.00,526.4445
16670.0,1.000000,0,571.4445,45.00,526.4445
16680.0,1.000000,0,571.4444,45.00,526.4444
16690.0,1.000000,0,571.4444,45.00,526.4444
16700.0,1.000000,0,571.4443,45.00,526.4443
16710.0,1.000000,0,571.4443,45.00,526.4443
16720.0,1.000000,0,571.4442,45.00,526.4442
16730.0,1.000000,0,571.4442,45.00,526.4442
16740.0,1.000000,0,571.4441,45.00,526.4441
16750.0,1.000000,0,571.4441,45.00,526.4441
16760.0,1.000000,0,571.4440,45.00,526.4440
16770.0,1.000000,0,571.4440,45.00,526.4440
16780.0,1.000000,0,571.4440,45.00,526.4440
16790.0,1.000000,0,571.4439,45.00,526.4439
16800.0,1.000000,0,571.4439,45.00,526.4439
16810.0,1.000000,0,571.4438,45.00,526.4438
16820.0,1.000000,0,571.4438,45.00,526.4438
16830.0,1.000000,0,571.4437,45.00,526.4437
16840.0,1.000000,0,571.4437,45.00,526.4437
16850.0,1.000000,0,571.4436,45.00,526.4436
16860.0,1.000000,0,571.4436,45.00,526.4436
16870.0,1.000000,0,571.4435,45.00,526.4435
16880.0,1.000000,0,571.4435,45.00,526.4435
16890.0,1.000000,0,571.4435,45.00,526.4435
16900.0,1.000000,0,571.4434,45.00,526.4434
16910.0,1.000000,0,571.4434,45.00,526.4434
16920.0,1.000000,0,571.4433,45.00,526.4433
16930.0,1.000000,0,571.4433,45.00,526.4433
16940.0,1.000000,0,571.4432,45.00,526.4432
16950.0,1.000000,0,571.4432,45.00,526.4432
16960.0,1.000000,0,571.4431,45.00,526.4431
16970.0,1.000000,0,571.4431,45.00,526.4431
16980.0,1.000000,0,571.4430,45.00,526.4430
16990.0,1.000000,0,571.4430,45.00,526.4430
17000.0,1.000000,0,571.4430,45.00,526.4430
17010.0,1.000000,0,571.4429,45.00,526.4429
17020.0,1.000000,0,571.4429,45.00,526.4429
17030.0,1.000000,0,571.4428,45.00,526.4428
17040.0,1.000000,0,571.4428,45.00,526.4428
17050.0,1.000000,0,571.4427,45.00,526.4427
17060.0,1.000000,0,571.4427,45.00,526.4427
17070.0,1.000000,0,571.4426,45.00,526.4426
17080.0,1.000000,0,571.4426,45.00,526.4426
17090.0,1.000000,0,571.4425,45.00,526.4425
17100.0,1.000000,0,571.4425,45.00,526.4425
17110.0,1.000000,0,571.4425,45.00,526.4425
17120.0,1.000000,0,571.4424,45.00,526.4424
17130.0,1.000000,0,571.4424,45.00,526.4424
17140.0,1.000000,0,571.4423,45.00,526.4423
17150.0,1.000000,0,571.4423,45.00,526.4423
17160.0,1.000000,0,571.4422,45.00,526.4422
17170.0,1.000000,0,571.4422,45.00,526.4422
17180.0,1.000000,0,571.4421,45.00,526.4421
17190.0,1.000000,0,571.4421,45.00,526.4421
17200.0,1.000000,0,571.4420,45.00,526.4420
17210.0,1.000000,0,571.4420,45.00,526.4420
17220.0,1.000000,0,571.4419,45.00,526.4419
17230.0,1.000000,0,571.4419,45.00,526.4419
17240.0,1.000000,0,571.4419,45.00,526.4419
